customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age
3541,Male,72,,Health,Mass Customer,No,11.0,32
3542,Female,23,Financial Analyst,Financial Services,Mass Customer,No,10.0,43
3543,Female,15,Food Chemist,Health,High Net Worth,Yes,21.0,32
3544,Female,25,Help Desk Technician,,Affluent Customer,No,1.0,20
3545,Female,66,Developer II,,High Net Worth,No,4.0,44
3546,Female,91,GIS Technical Architect,Manufacturing,Affluent Customer,Yes,9.0,35
3547,Male,19,Senior Financial Analyst,Financial Services,Affluent Customer,No,8.0,43
3548,Male,65,,,Affluent Customer,No,12.0,60
3549,Female,0,Sales Representative,Retail,Mass Customer,No,7.0,52
3550,Female,50,Environmental Tech,Retail,Mass Customer,Yes,16.0,30
3551,Male,37,Pharmacist,Health,Mass Customer,Yes,8.0,56
3552,Male,33,Internal Auditor,Retail,Affluent Customer,Yes,9.0,26
3553,Male,97,Graphic Designer,Health,Mass Customer,No,10.0,44
3554,Male,34,GIS Technical Architect,IT,Mass Customer,Yes,16.0,40
3555,Female,96,Programmer Analyst II,Manufacturing,Mass Customer,No,21.0,42
3556,Female,38,Senior Developer,Manufacturing,High Net Worth,No,3.0,21
3557,Female,79,,Health,Affluent Customer,No,18.0,40
3558,Male,16,,,High Net Worth,Yes,7.0,64
3559,Female,80,Assistant Media Planner,Entertainment,High Net Worth,Yes,17.0,33
3560,Male,98,Structural Analysis Engineer,Retail,Mass Customer,Yes,7.0,38
3561,Female,15,Help Desk Operator,Financial Services,Mass Customer,Yes,5.0,50
3562,Female,76,Recruiting Manager,,Affluent Customer,No,10.0,45
3563,Female,70,,Financial Services,Affluent Customer,No,10.0,28
3564,Male,43,Programmer Analyst IV,,High Net Worth,Yes,18.0,46
3566,Male,96,Social Worker,Health,Affluent Customer,Yes,10.0,42
3567,Female,17,Nurse,Financial Services,Affluent Customer,Yes,14.0,38
3568,Female,13,Nurse,Retail,Affluent Customer,No,5.0,63
3569,Female,24,Senior Editor,,Affluent Customer,No,12.0,45
3570,Male,13,,Entertainment,Mass Customer,No,7.0,56
3571,Female,9,Senior Sales Associate,Property,Mass Customer,Yes,3.0,42
3572,Male,54,Sales Representative,Retail,Affluent Customer,Yes,2.0,32
3573,Female,68,Accounting Assistant I,Manufacturing,Mass Customer,Yes,3.0,22
3574,Female,33,Clinical Specialist,Health,Mass Customer,No,6.0,27
3575,Female,82,Administrative Assistant I,IT,Affluent Customer,Yes,13.0,45
3576,Female,10,Account Coordinator,,Mass Customer,No,11.0,49
3577,Male,29,Staff Scientist,Retail,High Net Worth,No,10.0,54
3578,Female,57,Staff Accountant IV,Property,Mass Customer,No,12.0,62
3579,Female,32,Software Test Engineer III,Health,High Net Worth,No,20.0,31
3580,Female,61,Occupational Therapist,Health,Mass Customer,No,10.0,46
3581,Female,38,,,Mass Customer,Yes,6.0,61
3582,Female,66,Media Manager II,Property,Mass Customer,No,17.0,57
3583,Female,71,Assistant Professor,Retail,Affluent Customer,No,5.0,53
3584,Male,95,,Health,Mass Customer,No,10.0,56
3585,Female,41,,Financial Services,High Net Worth,Yes,20.0,56
3586,Female,79,Registered Nurse,Health,Affluent Customer,No,10.0,39
3587,Female,85,,,Affluent Customer,No,2.0,21
3588,Female,15,Web Developer III,Health,Affluent Customer,Yes,18.0,57
3589,Female,73,Computer Systems Analyst II,Health,High Net Worth,No,17.0,56
3590,Female,32,,Manufacturing,Mass Customer,Yes,19.0,40
3591,Male,15,Accountant III,Financial Services,Mass Customer,No,10.0,40
3592,Male,72,Junior Executive,,Mass Customer,No,12.0,64
3593,Female,71,Legal Assistant,Retail,Mass Customer,No,5.0,22
3594,Male,45,Marketing Assistant,Manufacturing,Mass Customer,No,18.0,32
3595,Female,81,Software Consultant,Retail,Mass Customer,No,6.0,43
3596,Female,57,Executive Secretary,Retail,Mass Customer,No,20.0,41
3597,Male,71,Analog Circuit Design manager,Property,Affluent Customer,Yes,16.0,64
3598,Male,72,Computer Systems Analyst III,Manufacturing,Affluent Customer,Yes,5.0,24
3599,Male,11,Physical Therapy Assistant,,High Net Worth,Yes,6.0,62
3600,Male,88,Staff Accountant II,,Mass Customer,No,16.0,56
3601,Female,85,Junior Executive,IT,Mass Customer,No,18.0,43
3602,Female,23,Account Coordinator,Health,Mass Customer,No,12.0,30
3603,Male,90,Sales Representative,Retail,Mass Customer,Yes,14.0,64
3604,Male,3,VP Quality Control,Health,High Net Worth,Yes,9.0,47
3605,Male,54,Internal Auditor,,Mass Customer,No,6.0,24
3606,Female,52,Graphic Designer,,High Net Worth,No,15.0,61
3607,Male,99,Clinical Specialist,Health,Mass Customer,No,1.0,17
3608,Male,86,Nurse Practicioner,Argiculture,High Net Worth,No,8.0,45
3609,Male,69,Marketing Manager,Manufacturing,Mass Customer,No,4.0,21
3610,Male,1,Graphic Designer,Financial Services,High Net Worth,Yes,16.0,31
3611,Male,20,Statistician II,,Affluent Customer,Yes,10.0,48
3612,Male,27,,IT,High Net Worth,No,15.0,39
3613,Male,27,Budget/Accounting Analyst II,Health,Mass Customer,Yes,9.0,46
3614,Male,59,Environmental Specialist,Retail,Affluent Customer,Yes,18.0,57
3615,Female,63,Safety Technician II,IT,Mass Customer,Yes,8.0,40
3616,Male,42,Product Engineer,Property,High Net Worth,No,2.0,17
3617,Female,11,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,3.0,28
3618,Male,2,Statistician IV,Retail,Affluent Customer,Yes,19.0,52
3619,Female,18,Administrative Assistant IV,,Mass Customer,Yes,1.0,22
3620,Male,21,Computer Systems Analyst II,Retail,Mass Customer,No,5.0,27
3621,Female,13,Developer IV,Health,High Net Worth,No,15.0,43
3622,Female,84,Compensation Analyst,Financial Services,Mass Customer,No,2.0,35
3623,Male,56,Senior Quality Engineer,Manufacturing,Affluent Customer,Yes,15.0,34
3624,Female,54,Cost Accountant,Financial Services,Mass Customer,Yes,7.0,34
3625,Female,24,VP Marketing,Manufacturing,High Net Worth,Yes,18.0,65
3626,Female,86,Senior Cost Accountant,Financial Services,Mass Customer,Yes,12.0,40
3627,Male,92,Teacher,Health,High Net Worth,Yes,14.0,57
3628,Female,47,Financial Advisor,Financial Services,Mass Customer,Yes,14.0,44
3629,Female,17,Editor,Health,High Net Worth,No,22.0,42
3630,Female,16,Tax Accountant,Property,Affluent Customer,Yes,8.0,40
3631,Female,76,Project Manager,IT,High Net Worth,Yes,16.0,56
3632,Female,82,Teacher,,Mass Customer,No,9.0,28
3633,Male,32,Biostatistician III,Health,Mass Customer,No,5.0,35
3634,Female,35,Speech Pathologist,,High Net Worth,Yes,15.0,55
3635,Female,51,VP Marketing,Retail,High Net Worth,No,9.0,41
3636,Female,42,Director of Sales,Financial Services,Mass Customer,Yes,18.0,48
3637,Male,84,,Manufacturing,Affluent Customer,Yes,11.0,60
3638,Female,73,Associate Professor,Manufacturing,Mass Customer,No,6.0,22
3639,Female,49,Food Chemist,Health,High Net Worth,No,15.0,44
3640,Female,64,Staff Scientist,,Mass Customer,No,10.0,33
3641,Male,78,Civil Engineer,Manufacturing,Affluent Customer,No,12.0,43
3642,Female,39,,,Affluent Customer,Yes,8.0,56
3643,Female,62,Technical Writer,,Mass Customer,No,15.0,47
3644,Male,13,Physical Therapy Assistant,Financial Services,High Net Worth,Yes,17.0,50
3645,Male,47,Structural Analysis Engineer,Manufacturing,High Net Worth,No,14.0,57
3646,Female,0,Social Worker,Health,Mass Customer,No,4.0,37
3647,Male,62,Marketing Manager,,Affluent Customer,No,4.0,47
3648,Female,82,Paralegal,Financial Services,Mass Customer,No,5.0,64
3649,Female,66,Office Assistant II,Property,Mass Customer,Yes,12.0,41
3650,Female,85,Office Assistant I,IT,Mass Customer,Yes,2.0,19
3651,Male,91,Human Resources Assistant I,Manufacturing,Mass Customer,No,2.0,19
3652,Male,20,Nurse,Health,High Net Worth,Yes,17.0,63
3653,Male,7,Environmental Specialist,,Mass Customer,Yes,8.0,27
3655,Male,82,,,Mass Customer,Yes,19.0,44
3656,Female,14,,Property,Mass Customer,Yes,3.0,42
3657,Male,95,,,High Net Worth,No,8.0,57
3658,Male,15,,Entertainment,Mass Customer,Yes,9.0,56
3659,Female,76,VP Sales,Financial Services,High Net Worth,No,10.0,42
3660,Male,99,Administrative Assistant IV,Financial Services,Mass Customer,No,7.0,37
3661,Male,34,Research Associate,Manufacturing,Mass Customer,Yes,7.0,53
3662,Male,79,Community Outreach Specialist,Retail,Mass Customer,No,15.0,41
3663,Male,62,Information Systems Manager,,Affluent Customer,No,1.0,20
3664,Female,5,Software Test Engineer I,Manufacturing,Mass Customer,Yes,7.0,28
3665,Female,19,Dental Hygienist,Health,Mass Customer,No,6.0,29
3666,Male,56,Statistician II,Health,High Net Worth,No,10.0,61
3667,Female,3,Graphic Designer,Retail,Mass Customer,Yes,8.0,35
3668,Female,79,Desktop Support Technician,Property,Mass Customer,Yes,6.0,63
3669,Male,11,Design Engineer,Manufacturing,Affluent Customer,No,18.0,41
3670,Male,62,,Financial Services,Affluent Customer,Yes,17.0,41
3671,Female,98,Programmer Analyst III,,Affluent Customer,No,7.0,26
3672,Male,32,,IT,Mass Customer,Yes,13.0,31
3673,Male,72,,Manufacturing,Mass Customer,Yes,11.0,39
3674,Male,59,Tax Accountant,Property,Mass Customer,No,3.0,20
3675,Male,88,Analog Circuit Design manager,Property,Affluent Customer,Yes,1.0,19
3676,Male,27,Health Coach I,Health,Affluent Customer,No,11.0,53
3677,Male,3,Senior Financial Analyst,Financial Services,Mass Customer,Yes,20.0,32
3678,Female,52,Engineer IV,Manufacturing,Mass Customer,No,19.0,49
3679,Female,72,Developer II,,High Net Worth,No,6.0,26
3680,Male,17,Accountant I,Retail,High Net Worth,No,3.0,35
3681,Female,90,Community Outreach Specialist,Property,Mass Customer,Yes,20.0,56
3682,Male,94,GIS Technical Architect,Financial Services,Mass Customer,Yes,11.0,40
3683,Female,67,Chief Design Engineer,,Mass Customer,Yes,11.0,61
3684,Male,13,Food Chemist,Health,High Net Worth,Yes,4.0,44
3685,Male,86,Human Resources Manager,Financial Services,Affluent Customer,Yes,16.0,29
3686,Female,20,,Financial Services,High Net Worth,Yes,15.0,42
3687,Male,84,Software Engineer III,Manufacturing,Mass Customer,Yes,14.0,47
3688,Male,87,General Manager,IT,Affluent Customer,Yes,5.0,24
3689,Female,26,,Health,Mass Customer,Yes,7.0,51
3690,Female,86,Chemical Engineer,Manufacturing,Mass Customer,No,17.0,61
3691,Male,73,Environmental Tech,Retail,Affluent Customer,No,11.0,45
3692,Female,47,Business Systems Development Analyst,,High Net Worth,Yes,6.0,57
3693,Female,58,,Manufacturing,Affluent Customer,Yes,21.0,33
3694,Male,91,,Health,Mass Customer,Yes,10.0,34
3695,Male,33,Account Coordinator,Entertainment,Affluent Customer,Yes,3.0,40
3696,Male,27,Senior Financial Analyst,Financial Services,High Net Worth,No,15.0,56
3697,Male,47,Recruiting Manager,,Mass Customer,Yes,8.0,40
3698,Female,49,Geological Engineer,Manufacturing,Mass Customer,No,4.0,23
3699,Female,40,Recruiting Manager,Manufacturing,Mass Customer,No,5.0,28
3700,Male,64,Associate Professor,Entertainment,Mass Customer,No,19.0,47
3701,Female,93,Physical Therapy Assistant,,Affluent Customer,No,9.0,44
3702,Male,74,Biostatistician IV,Health,Mass Customer,No,10.0,25
3703,Male,37,Teacher,Property,Affluent Customer,No,9.0,45
3704,Male,54,Health Coach III,Health,High Net Worth,Yes,6.0,43
3705,Male,26,,Manufacturing,Mass Customer,Yes,15.0,47
3706,Male,20,Assistant Professor,Argiculture,Affluent Customer,Yes,10.0,52
3707,Male,10,Senior Editor,Retail,Mass Customer,Yes,4.0,25
3708,Female,72,Cost Accountant,Financial Services,Mass Customer,No,19.0,55
3709,Female,31,GIS Technical Architect,Health,Mass Customer,No,8.0,63
3710,Female,12,Physical Therapy Assistant,,Mass Customer,No,13.0,44
3711,Female,61,Associate Professor,Manufacturing,Affluent Customer,Yes,9.0,57
3712,Female,22,Recruiting Manager,Financial Services,Mass Customer,No,19.0,61
3713,Female,72,,Telecommunications,High Net Worth,Yes,8.0,25
3714,Male,83,VP Sales,Manufacturing,Mass Customer,No,6.0,56
3715,Female,19,Computer Systems Analyst I,Argiculture,High Net Worth,Yes,10.0,44
3716,Female,81,,Retail,Affluent Customer,No,1.0,20
3717,Male,88,Senior Financial Analyst,Financial Services,Mass Customer,Yes,18.0,60
3719,Female,26,Sales Representative,Retail,Mass Customer,No,6.0,62
3720,Female,23,,,Mass Customer,No,15.0,46
3721,Female,84,Senior Quality Engineer,Financial Services,Mass Customer,Yes,7.0,24
3722,Female,69,,Retail,Mass Customer,No,7.0,43
3723,Female,31,Accountant II,Financial Services,High Net Worth,No,7.0,25
3724,Male,24,,IT,Affluent Customer,No,9.0,42
3725,Male,37,Research Assistant II,,Mass Customer,Yes,5.0,48
3726,Female,36,GIS Technical Architect,Property,Mass Customer,No,19.0,42
3728,Female,27,Technical Writer,Property,Affluent Customer,Yes,21.0,32
3729,Male,6,Financial Analyst,Financial Services,Mass Customer,No,19.0,58
3730,Female,85,Junior Executive,Manufacturing,Affluent Customer,No,6.0,58
3731,Female,91,Chief Design Engineer,,Mass Customer,No,8.0,27
3732,Female,47,Research Associate,Manufacturing,Mass Customer,No,2.0,26
3733,Male,70,,,Mass Customer,No,11.0,41
3734,Female,46,Help Desk Technician,Manufacturing,Mass Customer,No,21.0,41
3735,Male,91,Senior Quality Engineer,Entertainment,Mass Customer,No,15.0,57
3736,Male,64,Senior Developer,Argiculture,Mass Customer,Yes,10.0,26
3737,Female,86,Design Engineer,Manufacturing,Affluent Customer,No,8.0,37
3738,Female,19,Professor,Financial Services,High Net Worth,Yes,19.0,59
3739,Female,59,Environmental Tech,IT,High Net Worth,No,5.0,27
3740,Female,82,Dental Hygienist,Health,Mass Customer,No,8.0,39
3741,Female,19,Nurse,,Affluent Customer,Yes,16.0,48
3742,Female,79,Editor,Property,High Net Worth,Yes,16.0,57
3743,Female,85,Tax Accountant,Property,Mass Customer,No,22.0,32
3744,Male,57,,Financial Services,Mass Customer,Yes,9.0,37
3745,Female,90,Dental Hygienist,Health,Mass Customer,Yes,20.0,41
3746,Male,64,Developer II,,Affluent Customer,Yes,16.0,57
3747,Female,8,Web Developer IV,Manufacturing,Mass Customer,Yes,10.0,28
3748,Male,82,Staff Scientist,,Affluent Customer,Yes,18.0,62
3749,Female,3,,IT,Affluent Customer,No,1.0,17
3750,Male,78,Chemical Engineer,Manufacturing,Affluent Customer,Yes,6.0,46
3751,Female,44,Environmental Specialist,,Affluent Customer,Yes,13.0,40
3752,Female,67,Administrative Assistant I,Argiculture,Affluent Customer,Yes,16.0,57
3753,Female,16,Office Assistant II,Manufacturing,Mass Customer,No,3.0,21
3754,Female,74,,Telecommunications,Mass Customer,No,19.0,57
3755,Male,38,Chief Design Engineer,Financial Services,High Net Worth,Yes,7.0,24
3756,Male,22,,,Affluent Customer,No,10.0,41
3757,Female,75,Information Systems Manager,,Affluent Customer,No,2.0,19
3758,Female,71,Recruiting Manager,Telecommunications,Mass Customer,Yes,12.0,59
3759,Female,68,Programmer IV,Property,Mass Customer,Yes,4.0,23
3760,Female,73,,Financial Services,Mass Customer,No,18.0,42
3761,Female,87,Biostatistician II,Telecommunications,Mass Customer,Yes,13.0,45
3762,Female,48,,Property,Mass Customer,No,14.0,51
3763,Male,37,Quality Control Specialist,,Affluent Customer,Yes,20.0,37
3764,Female,29,Cost Accountant,Financial Services,Mass Customer,Yes,15.0,61
3765,Female,20,Automation Specialist IV,Property,Mass Customer,No,18.0,55
3766,Male,47,Desktop Support Technician,Financial Services,Mass Customer,Yes,19.0,48
3767,Male,25,Web Developer IV,,High Net Worth,No,16.0,36
3768,Female,44,Senior Financial Analyst,Financial Services,Mass Customer,Yes,14.0,47
3769,Male,40,Desktop Support Technician,Health,High Net Worth,Yes,5.0,25
3770,Male,54,Legal Assistant,Argiculture,Mass Customer,No,17.0,30
3771,Female,78,Electrical Engineer,Manufacturing,Mass Customer,No,17.0,44
3772,Female,45,Physical Therapy Assistant,Manufacturing,Mass Customer,Yes,2.0,19
3773,Male,44,Accountant I,,Affluent Customer,Yes,18.0,42
3774,Female,38,Statistician I,Property,High Net Worth,No,2.0,20
3775,Female,16,,Health,Affluent Customer,No,8.0,33
3776,Male,46,Recruiter,Retail,Mass Customer,Yes,19.0,41
3777,Female,13,Cost Accountant,Financial Services,High Net Worth,Yes,6.0,49
3778,Male,99,Dental Hygienist,Health,High Net Worth,No,10.0,47
3780,Male,10,Desktop Support Technician,Financial Services,High Net Worth,No,8.0,25
3781,Female,30,Graphic Designer,Retail,Mass Customer,Yes,12.0,57
3782,Male,12,Environmental Specialist,Financial Services,Mass Customer,No,11.0,45
3783,Female,61,Compensation Analyst,Financial Services,Mass Customer,No,7.0,44
3784,Male,56,,Financial Services,High Net Worth,No,13.0,35
3785,Female,93,Compensation Analyst,Financial Services,Affluent Customer,No,14.0,49
3786,Male,12,Systems Administrator IV,,High Net Worth,No,22.0,33
3787,Female,1,Systems Administrator III,Manufacturing,High Net Worth,No,6.0,53
3788,Female,73,Environmental Specialist,Financial Services,Mass Customer,No,18.0,56
3789,Male,52,Civil Engineer,Manufacturing,Mass Customer,Yes,6.0,62
3790,Male,91,Senior Editor,Retail,Mass Customer,Yes,9.0,59
3791,Male,17,Quality Control Specialist,Health,Affluent Customer,No,6.0,25
3792,Female,81,VP Marketing,Financial Services,Affluent Customer,Yes,5.0,42
3793,Female,49,Engineer IV,,Affluent Customer,Yes,15.0,61
3794,Female,47,,IT,Mass Customer,No,2.0,24
3795,Male,88,Systems Administrator III,Argiculture,High Net Worth,Yes,5.0,62
3796,Male,51,Paralegal,Financial Services,Mass Customer,Yes,9.0,53
3797,Female,76,Occupational Therapist,Health,Affluent Customer,Yes,4.0,39
3798,Male,13,,Manufacturing,Mass Customer,Yes,17.0,50
3799,Female,94,Tax Accountant,Property,High Net Worth,No,18.0,47
3800,Female,19,Environmental Tech,,High Net Worth,No,15.0,38
3801,Female,76,Research Nurse,Health,Mass Customer,Yes,17.0,47
3802,Female,9,Chief Design Engineer,Telecommunications,High Net Worth,Yes,5.0,48
3803,Female,54,Dental Hygienist,Health,Mass Customer,Yes,11.0,57
3804,Female,23,,Manufacturing,Mass Customer,Yes,4.0,32
3805,Female,52,Software Test Engineer II,Property,Affluent Customer,No,4.0,41
3806,Male,1,,Property,Mass Customer,No,7.0,64
3807,Female,73,Analyst Programmer,Retail,Mass Customer,No,21.0,42
3808,Male,66,Recruiting Manager,Manufacturing,Mass Customer,Yes,11.0,49
3809,Female,44,VP Quality Control,Manufacturing,Affluent Customer,No,11.0,63
3810,Female,22,Food Chemist,Health,Affluent Customer,No,5.0,44
3811,Female,60,,Financial Services,High Net Worth,No,4.0,21
3812,Female,91,VP Product Management,Retail,Mass Customer,Yes,12.0,41
3813,Male,12,Media Manager IV,IT,Mass Customer,Yes,6.0,39
3814,Female,10,VP Product Management,Financial Services,Mass Customer,Yes,11.0,35
3815,Male,99,Librarian,Entertainment,Mass Customer,Yes,5.0,37
3816,Female,93,Safety Technician I,Property,Mass Customer,Yes,18.0,49
3817,Male,65,VP Product Management,Manufacturing,High Net Worth,No,13.0,61
3818,Male,5,Sales Representative,Retail,Mass Customer,Yes,7.0,54
3819,Male,62,Staff Accountant I,,High Net Worth,No,3.0,40
3820,Female,65,Business Systems Development Analyst,IT,Mass Customer,No,17.0,38
3821,Female,96,VP Marketing,Manufacturing,Affluent Customer,No,14.0,30
3822,Male,37,,Manufacturing,High Net Worth,Yes,18.0,59
3823,Female,5,Budget/Accounting Analyst II,Retail,Affluent Customer,No,4.0,54
3824,Male,33,,Property,Mass Customer,No,3.0,24
3825,Female,82,Recruiting Manager,Health,Mass Customer,No,11.0,40
3826,Male,33,,Health,Mass Customer,No,7.0,40
3827,Female,10,,Retail,Affluent Customer,No,8.0,42
3828,Female,81,Dental Hygienist,Health,Mass Customer,No,6.0,26
